frequency,V(onoise),V(r1)
4.365158322401653e-001,7.722749e-005,8.140722e-008
4.466835921509624e-001,7.634349e-005,8.140722e-008
4.570881896148742e-001,7.546961e-005,8.140722e-008
4.677351412871974e-001,7.460573e-005,8.140722e-008
4.786300923226375e-001,7.375174e-005,8.140722e-008
4.897788193684454e-001,7.290753e-005,8.140722e-008
5.011872336272715e-001,7.207297e-005,8.140722e-008
5.128613839913641e-001,7.124797e-005,8.140722e-008
5.248074602497718e-001,7.043242e-005,8.140722e-008
5.370317963702519e-001,6.962620e-005,8.140722e-008
5.495408738576236e-001,6.882921e-005,8.140722e-008
5.623413251903481e-001,6.804134e-005,8.140722e-008
5.754399373371559e-001,6.726249e-005,8.140722e-008
5.888436553555879e-001,6.649256e-005,8.140722e-008
6.025595860743567e-001,6.573144e-005,8.140722e-008
6.165950018614811e-001,6.497903e-005,8.140722e-008
6.309573444801921e-001,6.423524e-005,8.140722e-008
6.456542290346544e-001,6.349996e-005,8.140722e-008
6.606934480075949e-001,6.277310e-005,8.140722e-008
6.760829753919806e-001,6.205455e-005,8.140722e-008
6.918309709189353e-001,6.134424e-005,8.140722e-008
7.079457843841367e-001,6.064205e-005,8.140722e-008
7.244359600749888e-001,5.994791e-005,8.140722e-008
7.413102413009162e-001,5.926170e-005,8.140722e-008
7.585775750291823e-001,5.858336e-005,8.140722e-008
7.762471166286903e-001,5.791278e-005,8.140722e-008
7.943282347242799e-001,5.724987e-005,8.140722e-008
8.128305161640976e-001,5.659456e-005,8.140722e-008
8.317637711026693e-001,5.594674e-005,8.140722e-008
8.511380382023747e-001,5.530634e-005,8.140722e-008
8.709635899560788e-001,5.467327e-005,8.140722e-008
8.912509381337437e-001,5.404745e-005,8.140722e-008
9.120108393559078e-001,5.342879e-005,8.140722e-008
9.332543007969890e-001,5.281722e-005,8.140722e-008
9.549925860214339e-001,5.221264e-005,8.140722e-008
9.772372209558086e-001,5.161499e-005,8.140722e-008
9.999999999999978e-001,5.102417e-005,8.140722e-008
1.023292992280752e+000,5.044013e-005,8.140722e-008
1.047128548050897e+000,4.986276e-005,8.140722e-008
1.071519305237604e+000,4.929200e-005,8.140722e-008
1.096478196143182e+000,4.872779e-005,8.140722e-008
1.122018454301961e+000,4.817002e-005,8.140722e-008
1.148153621496880e+000,4.761865e-005,8.140722e-008
1.174897554939527e+000,4.707358e-005,8.140722e-008
1.202264434617410e+000,4.653475e-005,8.140722e-008
1.230268770812378e+000,4.600210e-005,8.140722e-008
1.258925411794164e+000,4.547554e-005,8.140722e-008
1.288249551693131e+000,4.495500e-005,8.140722e-008
1.318256738556404e+000,4.444043e-005,8.140722e-008
1.348962882591650e+000,4.393175e-005,8.140722e-008
1.380384264602881e+000,4.342889e-005,8.140722e-008
1.412537544622750e+000,4.293178e-005,8.140722e-008
1.445439770745923e+000,4.244037e-005,8.140722e-008
1.479108388168203e+000,4.195458e-005,8.140722e-008
1.513561248436204e+000,4.147436e-005,8.140722e-008
1.548816618912477e+000,4.099963e-005,8.140722e-008
1.584893192461109e+000,4.053033e-005,8.140722e-008
1.621810097358925e+000,4.006641e-005,8.140722e-008
1.659586907437555e+000,3.960780e-005,8.140722e-008
1.698243652461739e+000,3.915443e-005,8.140722e-008
1.737800828749370e+000,3.870626e-005,8.140722e-008
1.778279410038917e+000,3.826322e-005,8.140722e-008
1.819700858609977e+000,3.782525e-005,8.140722e-008
1.862087136662861e+000,3.739230e-005,8.140722e-008
1.905460717963241e+000,3.696430e-005,8.140722e-008
1.949844599758039e+000,3.654120e-005,8.140722e-008
1.995262314968873e+000,3.612294e-005,8.140722e-008
2.041737944669523e+000,3.570947e-005,8.140722e-008
2.089296130854033e+000,3.530073e-005,8.140722e-008
2.137962089502225e+000,3.489668e-005,8.140722e-008
2.187761623949545e+000,3.449725e-005,8.140722e-008
2.238721138568332e+000,3.410239e-005,8.140722e-008
2.290867652767766e+000,3.371205e-005,8.140722e-008
2.344228815319914e+000,3.332619e-005,8.140722e-008
2.398832919019482e+000,3.294473e-005,8.140722e-008
2.454708915685022e+000,3.256764e-005,8.140722e-008
2.511886431509572e+000,3.219488e-005,8.140722e-008
2.570395782768855e+000,3.182638e-005,8.140722e-008
2.630267991895373e+000,3.146209e-005,8.140722e-008
2.691534803926906e+000,3.110198e-005,8.140722e-008
2.754228703338157e+000,3.074599e-005,8.140722e-008
2.818382931264444e+000,3.039408e-005,8.140722e-008
2.884031503126595e+000,3.004619e-005,8.140722e-008
2.951209226666375e+000,2.970229e-005,8.140722e-008
3.019951720402005e+000,2.936232e-005,8.140722e-008
3.090295432513579e+000,2.902625e-005,8.140722e-008
3.162277660168367e+000,2.869402e-005,8.140722e-008
3.235936569296270e+000,2.836560e-005,8.140722e-008
3.311311214825898e+000,2.804093e-005,8.140722e-008
3.388441561392012e+000,2.771999e-005,8.140722e-008
3.467368504525302e+000,2.740272e-005,8.140722e-008
3.548133892335740e+000,2.708907e-005,8.140722e-008
3.630780547700999e+000,2.677903e-005,8.140722e-008
3.715352290971711e+000,2.647253e-005,8.140722e-008
3.801893963205597e+000,2.616953e-005,8.140722e-008
3.890451449942790e+000,2.587001e-005,8.140722e-008
3.981071705534956e+000,2.557392e-005,8.140722e-008
4.073802778041110e+000,2.528121e-005,8.140722e-008
4.168693834703337e+000,2.499186e-005,8.140722e-008
4.265795188015909e+000,2.470582e-005,8.140722e-008
4.365158322401642e+000,2.442306e-005,8.140722e-008
4.466835921509612e+000,2.414353e-005,8.140722e-008
4.570881896148731e+000,2.386720e-005,8.140722e-008
4.677351412871962e+000,2.359404e-005,8.140722e-008
4.786300923226363e+000,2.332400e-005,8.140722e-008
4.897788193684440e+000,2.305705e-005,8.140722e-008
5.011872336272701e+000,2.279317e-005,8.140722e-008
5.128613839913625e+000,2.253230e-005,8.140722e-008
5.248074602497702e+000,2.227441e-005,8.140722e-008
5.370317963702503e+000,2.201949e-005,8.140722e-008
5.495408738576220e+000,2.176748e-005,8.140722e-008
5.623413251903465e+000,2.151835e-005,8.140722e-008
5.754399373371542e+000,2.127208e-005,8.140722e-008
5.888436553555861e+000,2.102863e-005,8.140722e-008
6.025595860743549e+000,2.078796e-005,8.140722e-008
6.165950018614792e+000,2.055005e-005,8.140722e-008
6.309573444801902e+000,2.031486e-005,8.140722e-008
6.456542290346524e+000,2.008237e-005,8.140722e-008
6.606934480075928e+000,1.985254e-005,8.140722e-008
6.760829753919785e+000,1.962534e-005,8.140722e-008
6.918309709189331e+000,1.940074e-005,8.140722e-008
7.079457843841344e+000,1.917871e-005,8.140722e-008
7.244359600749864e+000,1.895922e-005,8.140722e-008
7.413102413009137e+000,1.874225e-005,8.140722e-008
7.585775750291798e+000,1.852776e-005,8.140722e-008
7.762471166286877e+000,1.831573e-005,8.140722e-008
7.943282347242774e+000,1.810613e-005,8.140722e-008
8.128305161640951e+000,1.789892e-005,8.140722e-008
8.317637711026666e+000,1.769409e-005,8.140722e-008
8.511380382023720e+000,1.749160e-005,8.140722e-008
8.709635899560761e+000,1.729144e-005,8.140722e-008
8.912509381337408e+000,1.709356e-005,8.140722e-008
9.120108393559049e+000,1.689795e-005,8.140722e-008
9.332543007969861e+000,1.670458e-005,8.140722e-008
9.549925860214309e+000,1.651342e-005,8.140722e-008
9.772372209558055e+000,1.632445e-005,8.140722e-008
9.999999999999947e+000,1.613765e-005,8.140722e-008
1.023292992280749e+001,1.595298e-005,8.140722e-008
1.047128548050894e+001,1.577043e-005,8.140722e-008
1.071519305237601e+001,1.558997e-005,8.140722e-008
1.096478196143179e+001,1.541158e-005,8.140722e-008
1.122018454301957e+001,1.523523e-005,8.140722e-008
1.148153621496876e+001,1.506090e-005,8.140722e-008
1.174897554939523e+001,1.488856e-005,8.140722e-008
1.202264434617406e+001,1.471820e-005,8.140722e-008
1.230268770812375e+001,1.454979e-005,8.140722e-008
1.258925411794160e+001,1.438331e-005,8.140722e-008
1.288249551693127e+001,1.421873e-005,8.140722e-008
1.318256738556400e+001,1.405604e-005,8.140722e-008
1.348962882591646e+001,1.389521e-005,8.140722e-008
1.380384264602877e+001,1.373622e-005,8.140722e-008
1.412537544622746e+001,1.357906e-005,8.140722e-008
1.445439770745919e+001,1.342369e-005,8.140722e-008
1.479108388168199e+001,1.327011e-005,8.140722e-008
1.513561248436199e+001,1.311828e-005,8.140722e-008
1.548816618912472e+001,1.296819e-005,8.140722e-008
1.584893192461104e+001,1.281982e-005,8.140722e-008
1.621810097358920e+001,1.267315e-005,8.140722e-008
1.659586907437550e+001,1.252816e-005,8.140722e-008
1.698243652461734e+001,1.238483e-005,8.140722e-008
1.737800828749365e+001,1.224314e-005,8.140722e-008
1.778279410038912e+001,1.210308e-005,8.140722e-008
1.819700858609972e+001,1.196461e-005,8.140722e-008
1.862087136662855e+001,1.182774e-005,8.140722e-008
1.905460717963235e+001,1.169243e-005,8.140722e-008
1.949844599758032e+001,1.155867e-005,8.140722e-008
1.995262314968866e+001,1.142645e-005,8.140722e-008
2.041737944669515e+001,1.129574e-005,8.140722e-008
2.089296130854025e+001,1.116652e-005,8.140722e-008
2.137962089502218e+001,1.103879e-005,8.140722e-008
2.187761623949537e+001,1.091252e-005,8.140722e-008
2.238721138568324e+001,1.078769e-005,8.140722e-008
2.290867652767757e+001,1.066430e-005,8.140722e-008
2.344228815319906e+001,1.054232e-005,8.140722e-008
2.398832919019474e+001,1.042174e-005,8.140722e-008
2.454708915685013e+001,1.030253e-005,8.140722e-008
2.511886431509563e+001,1.018470e-005,8.140722e-008
2.570395782768846e+001,1.006821e-005,8.140722e-008
2.630267991895363e+001,9.953058e-006,8.140722e-008
2.691534803926897e+001,9.839226e-006,8.140722e-008
2.754228703338147e+001,9.726697e-006,8.140722e-008
2.818382931264434e+001,9.615458e-006,8.140722e-008
2.884031503126585e+001,9.505493e-006,8.140722e-008
2.951209226666364e+001,9.396788e-006,8.140722e-008
3.019951720401994e+001,9.289329e-006,8.140722e-008
3.090295432513568e+001,9.183101e-006,8.140722e-008
3.162277660168356e+001,9.078090e-006,8.140722e-008
3.235936569296258e+001,8.974283e-006,8.140722e-008
3.311311214825886e+001,8.871665e-006,8.140722e-008
3.388441561392000e+001,8.770223e-006,8.140722e-008
3.467368504525290e+001,8.669944e-006,8.140722e-008
3.548133892335728e+001,8.570813e-006,8.140722e-008
3.630780547700986e+001,8.472819e-006,8.140722e-008
3.715352290971697e+001,8.375948e-006,8.140722e-008
3.801893963205583e+001,8.280186e-006,8.140722e-008
3.890451449942776e+001,8.185523e-006,8.140722e-008
3.981071705534941e+001,8.091944e-006,8.140722e-008
4.073802778041095e+001,7.999439e-006,8.140722e-008
4.168693834703321e+001,7.907993e-006,8.140722e-008
4.265795188015893e+001,7.817595e-006,8.140722e-008
4.365158322401625e+001,7.728234e-006,8.140722e-008
4.466835921509595e+001,7.639897e-006,8.140722e-008
4.570881896148713e+001,7.552573e-006,8.140722e-008
4.677351412871944e+001,7.466250e-006,8.140722e-008
4.786300923226344e+001,7.380916e-006,8.140722e-008
4.897788193684422e+001,7.296561e-006,8.140722e-008
5.011872336272682e+001,7.213173e-006,8.140722e-008
5.128613839913606e+001,7.130742e-006,8.140722e-008
5.248074602497682e+001,7.049255e-006,8.140722e-008
5.370317963702482e+001,6.968703e-006,8.140722e-008
5.495408738576199e+001,6.889074e-006,8.140722e-008
5.623413251903443e+001,6.810358e-006,8.140722e-008
5.754399373371521e+001,6.732545e-006,8.140722e-008
5.888436553555840e+001,6.655625e-006,8.140722e-008
6.025595860743526e+001,6.579587e-006,8.140722e-008
6.165950018614769e+001,6.504421e-006,8.140722e-008
6.309573444801878e+001,6.430117e-006,8.140722e-008
6.456542290346499e+001,6.356665e-006,8.140722e-008
6.606934480075903e+001,6.284056e-006,8.140722e-008
6.760829753919759e+001,6.212280e-006,8.140722e-008
6.918309709189305e+001,6.141327e-006,8.140722e-008
7.079457843841317e+001,6.071188e-006,8.140722e-008
7.244359600749837e+001,6.001854e-006,8.140722e-008
7.413102413009111e+001,5.933316e-006,8.140722e-008
7.585775750291771e+001,5.865564e-006,8.140722e-008
7.762471166286849e+001,5.798589e-006,8.140722e-008
7.943282347242744e+001,5.732383e-006,8.140722e-008
8.128305161640920e+001,5.666937e-006,8.140722e-008
8.317637711026636e+001,5.602242e-006,8.140722e-008
8.511380382023688e+001,5.538290e-006,8.140722e-008
8.709635899560728e+001,5.475071e-006,8.140722e-008
8.912509381337374e+001,5.412579e-006,8.140722e-008
9.120108393559013e+001,5.350804e-006,8.140722e-008
9.332543007969824e+001,5.289738e-006,8.140722e-008
9.549925860214270e+001,5.229373e-006,8.140722e-008
9.772372209558016e+001,5.169701e-006,8.140722e-008
9.999999999999906e+001,5.110714e-006,8.140722e-008
1.023292992280745e+002,5.052406e-006,8.140722e-008
1.047128548050890e+002,4.994766e-006,8.140722e-008
1.071519305237596e+002,4.937789e-006,8.140722e-008
1.096478196143175e+002,4.881466e-006,8.140722e-008
1.122018454301953e+002,4.825790e-006,8.140722e-008
1.148153621496872e+002,4.770754e-006,8.140722e-008
1.174897554939518e+002,4.716350e-006,8.140722e-008
1.202264434617402e+002,4.662572e-006,8.140722e-008
1.230268770812370e+002,4.609411e-006,8.140722e-008
1.258925411794155e+002,4.556861e-006,8.140722e-008
1.288249551693122e+002,4.504916e-006,8.140722e-008
1.318256738556394e+002,4.453567e-006,8.140722e-008
1.348962882591640e+002,4.402809e-006,8.140722e-008
1.380384264602871e+002,4.352634e-006,8.140722e-008
1.412537544622740e+002,4.303036e-006,8.140722e-008
1.445439770745913e+002,4.254009e-006,8.140722e-008
1.479108388168193e+002,4.205545e-006,8.140722e-008
1.513561248436193e+002,4.157639e-006,8.140722e-008
1.548816618912466e+002,4.110284e-006,8.140722e-008
1.584893192461097e+002,4.063474e-006,8.140722e-008
1.621810097358913e+002,4.017202e-006,8.140722e-008
1.659586907437543e+002,3.971463e-006,8.140722e-008
1.698243652461727e+002,3.926250e-006,8.140722e-008
1.737800828749357e+002,3.881558e-006,8.140722e-008
1.778279410038904e+002,3.837380e-006,8.140722e-008
1.819700858609964e+002,3.793710e-006,8.140722e-008
1.862087136662848e+002,3.750544e-006,8.140722e-008
1.905460717963227e+002,3.707875e-006,8.140722e-008
1.949844599758025e+002,3.665697e-006,8.140722e-008
1.995262314968859e+002,3.624005e-006,8.140722e-008
2.041737944669508e+002,3.582793e-006,8.140722e-008
2.089296130854017e+002,3.542056e-006,8.140722e-008
2.137962089502209e+002,3.501789e-006,8.140722e-008
2.187761623949529e+002,3.461985e-006,8.140722e-008
2.238721138568316e+002,3.422641e-006,8.140722e-008
2.290867652767749e+002,3.383750e-006,8.140722e-008
2.344228815319897e+002,3.345308e-006,8.140722e-008
2.398832919019465e+002,3.307309e-006,8.140722e-008
2.454708915685004e+002,3.269749e-006,8.140722e-008
2.511886431509553e+002,3.232622e-006,8.140722e-008
2.570395782768836e+002,3.195923e-006,8.140722e-008
2.630267991895354e+002,3.159648e-006,8.140722e-008
2.691534803926887e+002,3.123792e-006,8.140722e-008
2.754228703338137e+002,3.088349e-006,8.140722e-008
2.818382931264423e+002,3.053316e-006,8.140722e-008
2.884031503126574e+002,3.018688e-006,8.140722e-008
2.951209226666354e+002,2.984460e-006,8.140722e-008
3.019951720401983e+002,2.950627e-006,8.140722e-008
3.090295432513557e+002,2.917186e-006,8.140722e-008
3.162277660168345e+002,2.884131e-006,8.140722e-008
3.235936569296247e+002,2.851458e-006,8.140722e-008
3.311311214825875e+002,2.819163e-006,8.140722e-008
3.388441561391988e+002,2.787242e-006,8.140722e-008
3.467368504525278e+002,2.755690e-006,8.140722e-008
3.548133892335715e+002,2.724504e-006,8.140722e-008
3.630780547700973e+002,2.693678e-006,8.140722e-008
3.715352290971684e+002,2.663210e-006,8.140722e-008
3.801893963205569e+002,2.633094e-006,8.140722e-008
3.890451449942762e+002,2.603328e-006,8.140722e-008
3.981071705534927e+002,2.573906e-006,8.140722e-008
4.073802778041081e+002,2.544826e-006,8.140722e-008
4.168693834703306e+002,2.516083e-006,8.140722e-008
4.265795188015877e+002,2.487673e-006,8.140722e-008
4.365158322401609e+002,2.459593e-006,8.140722e-008
4.466835921509579e+002,2.431839e-006,8.140722e-008
4.570881896148697e+002,2.404407e-006,8.140722e-008
4.677351412871927e+002,2.377294e-006,8.140722e-008
4.786300923226327e+002,2.350496e-006,8.140722e-008
4.897788193684405e+002,2.324009e-006,8.140722e-008
5.011872336272664e+002,2.297830e-006,8.140722e-008
5.128613839913588e+002,2.271956e-006,8.140722e-008
5.248074602497665e+002,2.246383e-006,8.140722e-008
5.370317963702464e+002,2.221108e-006,8.140722e-008
5.495408738576181e+002,2.196126e-006,8.140722e-008
5.623413251903425e+002,2.171436e-006,8.140722e-008
5.754399373371501e+002,2.147034e-006,8.140722e-008
5.888436553555820e+002,2.122916e-006,8.140722e-008
6.025595860743506e+002,2.099079e-006,8.140722e-008
6.165950018614748e+002,2.075521e-006,8.140722e-008
6.309573444801856e+002,2.052237e-006,8.140722e-008
6.456542290346476e+002,2.029226e-006,8.140722e-008
6.606934480075879e+002,2.006483e-006,8.140722e-008
6.760829753919735e+002,1.984006e-006,8.140721e-008
6.918309709189280e+002,1.961792e-006,8.140721e-008
7.079457843841292e+002,1.939838e-006,8.140721e-008
7.244359600749812e+002,1.918140e-006,8.140721e-008
7.413102413009084e+002,1.896697e-006,8.140721e-008
7.585775750291745e+002,1.875506e-006,8.140721e-008
7.762471166286822e+002,1.854562e-006,8.140721e-008
7.943282347242717e+002,1.833865e-006,8.140721e-008
8.128305161640892e+002,1.813410e-006,8.140721e-008
8.317637711026607e+002,1.793195e-006,8.140721e-008
8.511380382023659e+002,1.773218e-006,8.140721e-008
8.709635899560698e+002,1.753476e-006,8.140721e-008
8.912509381337344e+002,1.733966e-006,8.140721e-008
9.120108393558983e+002,1.714686e-006,8.140721e-008
9.332543007969792e+002,1.695633e-006,8.140721e-008
9.549925860214238e+002,1.676804e-006,8.140721e-008
9.772372209557982e+002,1.658197e-006,8.140721e-008
9.999999999999872e+002,1.639810e-006,8.140721e-008
1.023292992280741e+003,1.621640e-006,8.140721e-008
1.047128548050886e+003,1.603685e-006,8.140721e-008
1.071519305237592e+003,1.585943e-006,8.140721e-008
1.096478196143171e+003,1.568410e-006,8.140721e-008
1.122018454301949e+003,1.551084e-006,8.140721e-008
1.148153621496868e+003,1.533964e-006,8.140721e-008
1.174897554939514e+003,1.517048e-006,8.140721e-008
1.202264434617397e+003,1.500332e-006,8.140721e-008
1.230268770812365e+003,1.483814e-006,8.140721e-008
1.258925411794151e+003,1.467493e-006,8.140721e-008
1.288249551693117e+003,1.451366e-006,8.140721e-008
1.318256738556389e+003,1.435431e-006,8.140721e-008
1.348962882591635e+003,1.419687e-006,8.140721e-008
1.380384264602866e+003,1.404130e-006,8.140721e-008
1.412537544622735e+003,1.388758e-006,8.140721e-008
1.445439770745908e+003,1.373571e-006,8.140721e-008
1.479108388168187e+003,1.358565e-006,8.140721e-008
1.513561248436188e+003,1.343739e-006,8.140721e-008
1.548816618912460e+003,1.329090e-006,8.140721e-008
1.584893192461092e+003,1.314618e-006,8.140721e-008
1.621810097358908e+003,1.300319e-006,8.140721e-008
1.659586907437538e+003,1.286192e-006,8.140721e-008
1.698243652461721e+003,1.272235e-006,8.140721e-008
1.737800828749352e+003,1.258446e-006,8.140721e-008
1.778279410038899e+003,1.244824e-006,8.140721e-008
1.819700858609959e+003,1.231366e-006,8.140721e-008
1.862087136662842e+003,1.218070e-006,8.140721e-008
1.905460717963221e+003,1.204936e-006,8.140721e-008
1.949844599758018e+003,1.191961e-006,8.140721e-008
1.995262314968852e+003,1.179143e-006,8.140721e-008
2.041737944669501e+003,1.166481e-006,8.140720e-008
2.089296130854011e+003,1.153973e-006,8.140720e-008
2.137962089502203e+003,1.141617e-006,8.140720e-008
2.187761623949522e+003,1.129412e-006,8.140720e-008
2.238721138568309e+003,1.117356e-006,8.140720e-008
2.290867652767741e+003,1.105447e-006,8.140720e-008
2.344228815319890e+003,1.093685e-006,8.140720e-008
2.398832919019457e+003,1.082066e-006,8.140720e-008
2.454708915684996e+003,1.070590e-006,8.140720e-008
2.511886431509545e+003,1.059255e-006,8.140720e-008
2.570395782768828e+003,1.048060e-006,8.140720e-008
2.630267991895345e+003,1.037003e-006,8.140720e-008
2.691534803926878e+003,1.026082e-006,8.140720e-008
2.754228703338128e+003,1.015297e-006,8.140720e-008
2.818382931264414e+003,1.004645e-006,8.140719e-008
2.884031503126565e+003,9.941253e-007,8.140719e-008
2.951209226666344e+003,9.837364e-007,8.140719e-008
3.019951720401973e+003,9.734770e-007,8.140719e-008
3.090295432513546e+003,9.633455e-007,8.140719e-008
3.162277660168334e+003,9.533406e-007,8.140719e-008
3.235936569296236e+003,9.434610e-007,8.140719e-008
3.311311214825863e+003,9.337052e-007,8.140719e-008
3.388441561391976e+003,9.240721e-007,8.140719e-008
3.467368504525266e+003,9.145601e-007,8.140719e-008
3.548133892335703e+003,9.051682e-007,8.140719e-008
3.630780547700960e+003,8.958949e-007,8.140719e-008
3.715352290971671e+003,8.867390e-007,8.140719e-008
3.801893963205556e+003,8.776992e-007,8.140719e-008
3.890451449942748e+003,8.687744e-007,8.140718e-008
3.981071705534913e+003,8.599632e-007,8.140718e-008
4.073802778041067e+003,8.512645e-007,8.140718e-008
4.168693834703292e+003,8.426770e-007,8.140718e-008
4.265795188015863e+003,8.341996e-007,8.140718e-008
4.365158322401594e+003,8.258311e-007,8.140717e-008
4.466835921509563e+003,8.175704e-007,8.140717e-008
4.570881896148680e+003,8.094162e-007,8.140717e-008
4.677351412871911e+003,8.013675e-007,8.140717e-008
4.786300923226310e+003,7.934232e-007,8.140717e-008
4.897788193684387e+003,7.855820e-007,8.140717e-008
5.011872336272646e+003,7.778430e-007,8.140717e-008
5.128613839913570e+003,7.702050e-007,8.140716e-008
5.248074602497645e+003,7.626670e-007,8.140716e-008
5.370317963702444e+003,7.552279e-007,8.140716e-008
5.495408738576160e+003,7.478866e-007,8.140715e-008
5.623413251903404e+003,7.406421e-007,8.140715e-008
5.754399373371480e+003,7.334934e-007,8.140714e-008
5.888436553555798e+003,7.264396e-007,8.140714e-008
6.025595860743483e+003,7.194794e-007,8.140714e-008
6.165950018614725e+003,7.126119e-007,8.140714e-008
6.309573444801834e+003,7.058363e-007,8.140714e-008
6.456542290346454e+003,6.991515e-007,8.140713e-008
6.606934480075856e+003,6.925565e-007,8.140713e-008
6.760829753919711e+003,6.860504e-007,8.140712e-008
6.918309709189256e+003,6.796322e-007,8.140712e-008
7.079457843841267e+003,6.733010e-007,8.140712e-008
7.244359600749786e+003,6.670558e-007,8.140711e-008
7.413102413009058e+003,6.608958e-007,8.140710e-008
7.585775750291718e+003,6.548200e-007,8.140710e-008
7.762471166286794e+003,6.488276e-007,8.140709e-008
7.943282347242689e+003,6.429177e-007,8.140709e-008
8.128305161640863e+003,6.370892e-007,8.140708e-008
8.317637711026577e+003,6.313415e-007,8.140708e-008
8.511380382023628e+003,6.256736e-007,8.140707e-008
8.709635899560666e+003,6.200847e-007,8.140707e-008
8.912509381337311e+003,6.145739e-007,8.140706e-008
9.120108393558950e+003,6.091403e-007,8.140705e-008
9.332543007969760e+003,6.037832e-007,8.140704e-008
9.549925860214205e+003,5.985017e-007,8.140703e-008
9.772372209557949e+003,5.932951e-007,8.140702e-008
9.999999999999838e+003,5.881624e-007,8.140702e-008
1.023292992280738e+004,5.831029e-007,8.140701e-008
1.047128548050883e+004,5.781158e-007,8.140699e-008
1.071519305237589e+004,5.732003e-007,8.140699e-008
1.096478196143167e+004,5.683556e-007,8.140697e-008
1.122018454301945e+004,5.635810e-007,8.140697e-008
1.148153621496864e+004,5.588756e-007,8.140695e-008
1.174897554939510e+004,5.542388e-007,8.140695e-008
1.202264434617393e+004,5.496697e-007,8.140693e-008
1.230268770812361e+004,5.451677e-007,8.140692e-008
1.258925411794147e+004,5.407318e-007,8.140690e-008
1.288249551693113e+004,5.363616e-007,8.140689e-008
1.318256738556385e+004,5.320561e-007,8.140687e-008
1.348962882591631e+004,5.278147e-007,8.140685e-008
1.380384264602862e+004,5.236367e-007,8.140684e-008
1.412537544622731e+004,5.195213e-007,8.140682e-008
1.445439770745904e+004,5.154679e-007,8.140680e-008
